time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
2022/10/20/22:08:11.894915,210,1666328891,894607005,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.916024,211,1666328891,915619656,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.934921,212,1666328891,934615539,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.954895,213,1666328891,954626845,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.974833,214,1666328891,974600113,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:11.994862,215,1666328891,994602762,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:12.014855,216,1666328892,14601761,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:12.035080,217,1666328892,34608102,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:12.054822,218,1666328892,54608693,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:12.075131,219,1666328892,74635491,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:12.094819,220,1666328892,94604051,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:12.114861,221,1666328892,114583687,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:12.134809,222,1666328892,134608849,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:12.154926,223,1666328892,154616849,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:12.175807,224,1666328892,175463939,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:12.194896,225,1666328892,194593853,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:12.215026,226,1666328892,214628912,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:12.234897,227,1666328892,234607831,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:12.255136,228,1666328892,254625966,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:12.274992,229,1666328892,274624047,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:12.294815,230,1666328892,294603345,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:12.314806,231,1666328892,314591522,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:12.336714,232,1666328892,335746238,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:12.354984,233,1666328892,354613617,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:12.378784,234,1666328892,378453465,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:12.394792,235,1666328892,394559437,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:12.414955,236,1666328892,414609751,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:12.434971,237,1666328892,434610755,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:12.454794,238,1666328892,454605493,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:12.474889,239,1666328892,474605106,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:12.495029,240,1666328892,494610755,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:12.514851,241,1666328892,514601912,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:12.536230,242,1666328892,535905229,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:12.554854,243,1666328892,554605889,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:12.574778,244,1666328892,574596108,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:12.594931,245,1666328892,594606596,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:12.614975,246,1666328892,614625181,base_link,0.0,0.0,0.0,0.0,0.0,0.0
