,resolution,4,,,,,,,,,,,
time,Timestamp reduced res,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z,Unique timestamp,Force.z
2022/10/20/22:00:20.069134,2022/10/20/22:00:20.06,3408392,1666328420,68534638,tool0_controller,0.677581739,-1.858957943,-15.12798672,-0.024202958,-0.283684959,0.022961417,,#N/A
2022/10/20/22:00:20.071419,2022/10/20/22:00:20.07,3408393,1666328420,71166753,tool0_controller,1.537443842,-1.492462614,-15.56650957,-0.072504602,-0.392039646,0.000522463,,#N/A
2022/10/20/22:00:20.073655,2022/10/20/22:00:20.07,3408394,1666328420,73050785,tool0_controller,-0.03293313,-0.365093047,-14.08043422,-0.148839195,-0.303452245,-0.021971454,,#N/A
2022/10/20/22:00:20.075263,2022/10/20/22:00:20.07,3408395,1666328420,74871777,tool0_controller,2.312431218,-0.282222111,-16.57237298,-0.084061447,-0.406963216,-0.037001035,,#N/A
2022/10/20/22:00:20.076964,2022/10/20/22:00:20.07,3408396,1666328420,76721425,tool0_controller,-1.359177565,1.491961649,-14.26774796,-0.04406469,-0.301782086,-0.07043442,,#N/A
2022/10/20/22:00:20.079338,2022/10/20/22:00:20.07,3408397,1666328420,78600937,tool0_controller,-0.97654324,-0.607026973,-15.47828179,-0.125748412,-0.356452683,-0.032097547,,#N/A
2022/10/20/22:00:20.083551,2022/10/20/22:00:20.08,3408398,1666328420,80453985,tool0_controller,1.896239432,-1.183556155,-15.88215807,-0.125781187,-0.52892906,-0.002507641,,#N/A
2022/10/20/22:00:20.084391,2022/10/20/22:00:20.08,3408399,1666328420,84124711,tool0_controller,0.570541427,-0.438273695,-16.21535247,-0.164686563,-0.458967476,-0.026504529,,#N/A
2022/10/20/22:00:20.086063,2022/10/20/22:00:20.08,3408400,1666328420,85459141,tool0_controller,-1.78701573,2.575089518,-14.50159665,0.001750719,-0.441457076,-0.082637198,,#N/A
2022/10/20/22:00:20.087231,2022/10/20/22:00:20.08,3408401,1666328420,86791160,tool0_controller,-2.206391291,1.612808641,-15.14689678,-0.017062505,-0.469789273,-0.075105129,,#N/A
2022/10/20/22:00:20.091425,2022/10/20/22:00:20.09,3408402,1666328420,88172308,tool0_controller,-1.798291521,0.211273794,-15.96022965,0.044218201,-0.493069744,-0.00826139,,#N/A
2022/10/20/22:00:20.091456,2022/10/20/22:00:20.09,3408403,1666328420,89808124,tool0_controller,-2.348650633,-0.110116034,-14.94062716,-0.162375926,-0.412874458,-0.018091844,,#N/A
2022/10/20/22:00:20.092258,2022/10/20/22:00:20.09,3408404,1666328420,91528996,tool0_controller,0.594665519,-2.138954226,-17.78777057,-0.04177589,-0.486368749,0.016018318,,#N/A
2022/10/20/22:00:20.093414,2022/10/20/22:00:20.09,3408405,1666328420,92930394,tool0_controller,-0.798415564,1.532086918,-15.09161453,0.139084435,-0.516460861,-0.010520309,,#N/A
2022/10/20/22:00:20.094453,2022/10/20/22:00:20.09,3408406,1666328420,94252402,tool0_controller,0.069700279,0.198603232,-15.98719472,0.060016984,-0.473729115,-0.038736563,,#N/A
2022/10/20/22:00:20.096134,2022/10/20/22:00:20.09,3408407,1666328420,95579388,tool0_controller,-1.413222085,2.255472574,-14.65516817,-0.001560137,-0.419886275,-0.060739397,,#N/A
2022/10/20/22:00:20.097254,2022/10/20/22:00:20.09,3408408,1666328420,96857542,tool0_controller,0.61807743,0.310262572,-16.00432531,0.158296825,-0.446049346,-0.050268166,,#N/A
2022/10/20/22:00:20.098372,2022/10/20/22:00:20.09,3408409,1666328420,98152610,tool0_controller,0.094621058,-0.649608762,-16.74692112,0.135628144,-0.448804731,-0.017581886,,#N/A
2022/10/20/22:00:20.100058,2022/10/20/22:00:20.10,3408410,1666328420,99439690,tool0_controller,-0.546001449,1.055443172,-14.79151226,0.123719167,-0.450804044,-0.02477851,,#N/A
2022/10/20/22:00:20.101225,2022/10/20/22:00:20.10,3408411,1666328420,100729392,tool0_controller,1.150443915,-1.863836975,-16.35359138,-0.015742938,-0.391092309,0.030462252,,#N/A
2022/10/20/22:00:20.102350,2022/10/20/22:00:20.10,3408412,1666328420,102230447,tool0_controller,-0.666990271,-1.387737297,-14.70293032,0.093206202,-0.281705798,0.029740416,,#N/A
2022/10/20/22:00:20.104645,2022/10/20/22:00:20.10,3408413,1666328420,104222888,tool0_controller,2.102913778,-1.122633433,-14.63348767,0.055467852,-0.351493055,0.017507952,,#N/A
2022/10/20/22:00:20.106842,2022/10/20/22:00:20.10,3408414,1666328420,106220541,tool0_controller,0.031163092,-1.066162389,-14.50386148,-0.046133562,-0.300523913,-0.040228393,,#N/A
2022/10/20/22:00:20.108587,2022/10/20/22:00:20.10,3408415,1666328420,108221588,tool0_controller,0.678244502,0.952705288,-13.91957267,0.112840643,-0.318888697,-0.00840006,,#N/A
2022/10/20/22:00:20.110807,2022/10/20/22:00:20.11,3408416,1666328420,110232924,tool0_controller,0.584511412,-0.691937507,-15.49757952,-0.001809329,-0.319803786,-0.007162201,,#N/A
2022/10/20/22:00:20.114357,2022/10/20/22:00:20.11,3408417,1666328420,113826021,tool0_controller,-0.345503559,-1.087226648,-15.34141228,-0.133004281,-0.271692639,-0.00360455,,#N/A
2022/10/20/22:00:20.116002,2022/10/20/22:00:20.11,3408418,1666328420,115469330,tool0_controller,1.747244707,-1.866334801,-16.11466485,-0.117928771,-0.373048299,0.037175663,,#N/A
2022/10/20/22:00:20.117113,2022/10/20/22:00:20.11,3408419,1666328420,116793871,tool0_controller,-0.109028195,-2.548912874,-16.02586599,-0.170602504,-0.339966587,0.020408135,,#N/A
2022/10/20/22:00:20.118799,2022/10/20/22:00:20.11,3408420,1666328420,118249681,tool0_controller,2.015221251,0.974050771,-16.28573077,-0.046776435,-0.450105752,-0.032220154,,#N/A
2022/10/20/22:00:20.121943,2022/10/20/22:00:20.12,3408421,1666328420,121562888,tool0_controller,1.851876739,0.90443878,-16.78825343,-0.118760647,-0.43239906,-0.105592292,,#N/A
2022/10/20/22:00:20.123698,2022/10/20/22:00:20.12,3408422,1666328420,122987069,tool0_controller,-2.71667581,2.3344387,-13.68029877,-0.11477036,-0.329551996,-0.076414145,,#N/A
2022/10/20/22:00:20.124730,2022/10/20/22:00:20.12,3408423,1666328420,124587687,tool0_controller,1.929014337,0.448308616,-15.81163216,-0.018376581,-0.519016876,-0.028227554,,#N/A
2022/10/20/22:00:20.126388,2022/10/20/22:00:20.12,3408424,1666328420,126240384,tool0_controller,-1.703616315,-0.993795923,-14.6158655,-0.21241337,-0.410236219,-0.017765162,,#N/A
2022/10/20/22:00:20.128646,2022/10/20/22:00:20.12,3408425,1666328420,128232183,tool0_controller,-2.436367748,-0.167404971,-14.04421637,-0.151596068,-0.42556191,0.028617931,,#N/A
2022/10/20/22:00:20.130909,2022/10/20/22:00:20.13,3408426,1666328420,130242721,tool0_controller,0.696698793,-1.31541001,-16.31483705,-0.067301935,-0.545393675,0.011692904,,#N/A
2022/10/20/22:00:20.132606,2022/10/20/22:00:20.13,3408427,1666328420,132247455,tool0_controller,-2.064118133,1.867782138,-14.25478014,-0.04107834,-0.422112968,-0.06042314,,#N/A
2022/10/20/22:00:20.134838,2022/10/20/22:00:20.13,3408428,1666328420,134303684,tool0_controller,0.429250644,1.714428131,-17.4002016,0.09336028,-0.558004833,-0.072027935,,#N/A
2022/10/20/22:00:20.136526,2022/10/20/22:00:20.13,3408429,1666328420,136256385,tool0_controller,-1.249490275,1.105433143,-15.93864979,0.011725689,-0.438655953,-0.083800142,,#N/A
2022/10/20/22:00:20.138770,2022/10/20/22:00:20.13,3408430,1666328420,138258436,tool0_controller,-2.453775371,0.863285672,-15.24487275,-0.019386759,-0.441753274,-0.02790763,,#N/A
2022/10/20/22:00:20.141032,2022/10/20/22:00:20.14,3408431,1666328420,140263679,tool0_controller,1.343667217,-2.038077377,-17.24570714,0.131079181,-0.532361723,0.04169623,,#N/A
2022/10/20/22:00:20.142655,2022/10/20/22:00:20.14,3408432,1666328420,142242552,tool0_controller,-3.274702313,0.136613782,-13.25648206,-0.070689884,-0.374399469,-0.00544887,,#N/A
2022/10/20/22:00:20.147408,2022/10/20/22:00:20.14,3408433,1666328420,144244656,tool0_controller,1.442112469,-0.363070157,-16.55326732,0.061817322,-0.48873074,-0.001266346,,#N/A
2022/10/20/22:00:20.148576,2022/10/20/22:00:20.14,3408434,1666328420,148348289,tool0_controller,0.207104255,1.488475654,-14.83879524,0.135024153,-0.385049206,-0.032092338,,#N/A
2022/10/20/22:00:20.153242,2022/10/20/22:00:20.15,3408435,1666328420,150355057,tool0_controller,-0.086257759,0.227851229,-15.5667194,0.139758082,-0.416466047,-0.028453614,,#N/A
2022/10/20/22:00:20.157074,2022/10/20/22:00:20.15,3408436,1666328420,156712011,tool0_controller,2.043287856,-2.251368365,-17.03417292,0.079703227,-0.423670442,0.062415873,,#N/A
2022/10/20/22:00:20.160876,2022/10/20/22:00:20.16,3408437,1666328420,160659303,tool0_controller,1.143793825,-0.652917588,-15.22458491,-0.002039027,-0.36180125,-0.000429774,,#N/A
2022/10/20/22:00:20.164211,2022/10/20/22:00:20.16,3408438,1666328420,163712978,tool0_controller,1.042658551,-0.161606932,-16.49829891,0.025230609,-0.341393405,-0.007293133,,#N/A
2022/10/20/22:00:20.166443,2022/10/20/22:00:20.16,3408439,1666328420,166231494,tool0_controller,1.491839298,-0.040128042,-16.10511292,0.054091643,-0.356353199,-0.023656215,,#N/A
2022/10/20/22:00:20.169228,2022/10/20/22:00:20.16,3408440,1666328420,168771142,tool0_controller,-1.114466246,-0.108060629,-13.48300542,-0.088901704,-0.223274698,-0.010661649,,#N/A
2022/10/20/22:00:20.171485,2022/10/20/22:00:20.17,3408441,1666328420,171284112,tool0_controller,2.517614481,-2.336314337,-16.74674958,-0.076717773,-0.360537939,-0.01294177,,#N/A
2022/10/20/22:00:20.173783,2022/10/20/22:00:20.17,3408442,1666328420,173461500,tool0_controller,0.280764439,0.113942673,-14.25739579,-0.075002337,-0.347604688,-0.036573315,,#N/A
2022/10/20/22:00:20.175438,2022/10/20/22:00:20.17,3408443,1666328420,175195275,tool0_controller,-0.62504927,-0.119367812,-15.95400338,-0.171574213,-0.32625447,-0.025888937,,#N/A
2022/10/20/22:00:20.180490,2022/10/20/22:00:20.18,3408444,1666328420,177008297,tool0_controller,0.771593181,0.173647738,-16.80761186,-0.088086173,-0.402563273,-0.029045158,,#N/A
2022/10/20/22:00:20.181795,2022/10/20/22:00:20.18,3408445,1666328420,181455270,tool0_controller,0.807632247,-1.698521293,-17.03386067,-0.152276221,-0.481748521,0.013787312,,#N/A
2022/10/20/22:00:20.184916,2022/10/20/22:00:20.18,3408446,1666328420,183450160,tool0_controller,-1.307039339,1.210377155,-14.35962514,-0.110391297,-0.453683284,-0.024196935,,#N/A
2022/10/20/22:00:20.185494,2022/10/20/22:00:20.18,3408447,1666328420,185140163,tool0_controller,0.975160139,-0.156248777,-16.87089693,-0.172803924,-0.470187371,-0.030820196,,#N/A
2022/10/20/22:00:20.187104,2022/10/20/22:00:20.18,3408448,1666328420,186505987,tool0_controller,-0.200969108,1.660317788,-16.33031408,0.036309351,-0.556292707,-0.063668548,,#N/A
2022/10/20/22:00:20.188202,2022/10/20/22:00:20.18,3408449,1666328420,187860074,tool0_controller,-2.109186457,2.307509686,-15.32628959,-0.010020412,-0.474946181,-0.071084034,,#N/A
2022/10/20/22:00:20.189339,2022/10/20/22:00:20.18,3408450,1666328420,189196224,tool0_controller,-0.372571484,-0.293674201,-17.48970979,-0.016640666,-0.510929567,-0.022475022,,#N/A
2022/10/20/22:00:20.191040,2022/10/20/22:00:20.19,3408451,1666328420,190592486,tool0_controller,-0.847897638,0.602179697,-15.94898833,-0.018727536,-0.479628447,-0.012802344,,#N/A
2022/10/20/22:00:20.192159,2022/10/20/22:00:20.19,3408452,1666328420,191943256,tool0_controller,-0.973061477,-0.460234803,-16.18561316,-0.03781627,-0.440315081,0.005840574,,#N/A
2022/10/20/22:00:20.193933,2022/10/20/22:00:20.19,3408453,1666328420,193294795,tool0_controller,-0.404296809,0.457670344,-15.54823745,0.105485079,-0.494669177,-0.010769251,,#N/A
2022/10/20/22:00:20.195069,2022/10/20/22:00:20.19,3408454,1666328420,194606494,tool0_controller,-0.936927835,1.10629784,-14.46771876,0.084352724,-0.421638874,-0.029881168,,#N/A
2022/10/20/22:00:20.196262,2022/10/20/22:00:20.19,3408455,1666328420,195904192,tool0_controller,-0.532033322,0.290963617,-15.37526846,-0.030261299,-0.382650193,-0.050054793,,#N/A
2022/10/20/22:00:20.197902,2022/10/20/22:00:20.19,3408456,1666328420,197229527,tool0_controller,-0.843533455,1.489443444,-14.97612639,0.225860204,-0.44477003,-0.01059972,,#N/A
2022/10/20/22:00:20.199039,2022/10/20/22:00:20.19,3408457,1666328420,198557685,tool0_controller,-0.234851054,0.154828926,-16.03834736,0.058621996,-0.430163322,-0.010432062,,#N/A
2022/10/20/22:00:20.200716,2022/10/20/22:00:20.20,3408458,1666328420,200278003,tool0_controller,-1.422349046,0.17911437,-14.98656728,0.068455425,-0.367561646,0.003974943,,#N/A
2022/10/20/22:00:20.202982,2022/10/20/22:00:20.20,3408459,1666328420,202273283,tool0_controller,1.502561854,-2.577693285,-17.0450101,0.079661911,-0.41521736,0.038888986,,#N/A
2022/10/20/22:00:20.207417,2022/10/20/22:00:20.20,3408460,1666328420,206853711,tool0_controller,0.90670175,-1.830402822,-16.09295195,-0.009710813,-0.39122766,0.030295628,,#N/A
2022/10/20/22:00:20.212451,2022/10/20/22:00:20.21,3408461,1666328420,212051767,tool0_controller,0.544681834,0.330915964,-15.2136297,0.07502476,-0.396603375,0.00601509,,#N/A
2022/10/20/22:00:20.217719,2022/10/20/22:00:20.21,3408462,1666328420,216294576,tool0_controller,1.448232044,-0.636660964,-16.540411,0.020338362,-0.377301554,-0.01979585,,#N/A
2022/10/20/22:00:20.220462,2022/10/20/22:00:20.22,3408463,1666328420,220061384,tool0_controller,0.432259042,0.500811907,-15.1881626,0.006776579,-0.274904356,-0.023762928,,#N/A
2022/10/20/22:00:20.223794,2022/10/20/22:00:20.22,3408464,1666328420,223295034,tool0_controller,1.866911949,-0.046596314,-15.13543756,0.044968217,-0.36796217,-0.013706125,,#N/A
2022/10/20/22:00:20.226045,2022/10/20/22:00:20.22,3408465,1666328420,225468059,tool0_controller,-0.533498765,-0.708684864,-14.09074763,-0.168096689,-0.295040868,-0.028211126,,#N/A
2022/10/20/22:00:20.228231,2022/10/20/22:00:20.22,3408466,1666328420,227631869,tool0_controller,1.322634667,-0.584417659,-14.54666321,-0.11324037,-0.330555202,-0.01380742,,#N/A
2022/10/20/22:00:20.230445,2022/10/20/22:00:20.23,3408467,1666328420,230153279,tool0_controller,1.250333691,-1.768994302,-15.11258679,-0.138180929,-0.338184489,0.002772955,,#N/A
2022/10/20/22:00:20.233296,2022/10/20/22:00:20.23,3408468,1666328420,232668488,tool0_controller,-1.178273875,0.212283726,-13.25981053,-0.116631517,-0.299891576,-0.036318997,,#N/A
2022/10/20/22:00:20.234975,2022/10/20/22:00:20.23,3408469,1666328420,234319816,tool0_controller,1.671908755,0.848895938,-15.23003676,-0.08168114,-0.450160172,-0.048028344,,#N/A
2022/10/20/22:00:20.236147,2022/10/20/22:00:20.23,3408470,1666328420,235776470,tool0_controller,-2.323864408,0.406840721,-13.59349995,-0.129831022,-0.318961492,-0.044013655,,#N/A
2022/10/20/22:00:20.238318,2022/10/20/22:00:20.23,3408471,1666328420,237607972,tool0_controller,-0.715128757,0.74318936,-15.69104065,-0.022880167,-0.448531137,-0.047119499,,#N/A
2022/10/20/22:00:20.240033,2022/10/20/22:00:20.24,3408472,1666328420,239263648,tool0_controller,-1.155636727,1.0764037,-15.78973002,0.018266613,-0.486182333,-0.041946066,,#N/A
2022/10/20/22:00:20.244197,2022/10/20/22:00:20.24,3408473,1666328420,240846000,tool0_controller,-2.077438968,-0.140751868,-15.56678045,-0.103350036,-0.458113706,-0.025465638,,#N/A
2022/10/20/22:00:20.244232,2022/10/20/22:00:20.24,3408474,1666328420,242897553,tool0_controller,0.022102653,-0.979057036,-17.66399225,-0.016031516,-0.557666976,0.035992382,,#N/A
2022/10/20/22:00:20.245268,2022/10/20/22:00:20.24,3408475,1666328420,244771725,tool0_controller,-0.290509384,-0.767825503,-17.6129289,-0.018181364,-0.5359231,-0.001493366,,#N/A
2022/10/20/22:00:20.249102,2022/10/20/22:00:20.24,3408476,1666328420,246588313,tool0_controller,-0.032789109,0.915292048,-18.02602241,0.021899132,-0.567252784,-0.025473972,,#N/A
2022/10/20/22:00:20.250662,2022/10/20/22:00:20.25,3408477,1666328420,249978269,tool0_controller,-1.337991111,1.549404391,-15.64199794,0.044762533,-0.450827117,-0.046517158,,#N/A
2022/10/20/22:00:20.251868,2022/10/20/22:00:20.25,3408478,1666328420,251311432,tool0_controller,2.004495064,0.270678533,-16.99348281,0.18672444,-0.500263898,-0.049957154,,#N/A
2022/10/20/22:00:20.252911,2022/10/20/22:00:20.25,3408479,1666328420,252688513,tool0_controller,-2.83985863,1.028341314,-12.84003478,0.108287874,-0.369236632,-0.040073815,,#N/A
2022/10/20/22:00:20.254591,2022/10/20/22:00:20.25,3408480,1666328420,254110744,tool0_controller,-0.832017518,-0.140020875,-14.87072023,0.05934718,-0.440904388,0.002817311,,#N/A
2022/10/20/22:00:20.255727,2022/10/20/22:00:20.25,3408481,1666328420,255431874,tool0_controller,0.592528009,-1.108658611,-16.04773104,0.17371174,-0.47462451,0.029506188,,#N/A
2022/10/20/22:00:20.257389,2022/10/20/22:00:20.25,3408482,1666328420,256762040,tool0_controller,-0.775699091,-0.834816936,-14.18866232,0.059607563,-0.3007672,0.022711837,,#N/A
2022/10/20/22:00:20.258496,2022/10/20/22:00:20.25,3408483,1666328420,258042545,tool0_controller,1.416329573,-1.036546876,-16.75938948,0.084611404,-0.41662688,0.002811359,,#N/A
2022/10/20/22:00:20.259640,2022/10/20/22:00:20.25,3408484,1666328420,259345656,tool0_controller,-0.517517176,0.92095119,-14.7747208,0.179067769,-0.357436227,-0.01954606,,#N/A
2022/10/20/22:00:20.261319,2022/10/20/22:00:20.26,3408485,1666328420,260672051,tool0_controller,1.672934549,-1.031036458,-17.45910658,0.057608488,-0.424196746,-0.024530018,,#N/A
2022/10/20/22:00:20.262474,2022/10/20/22:00:20.26,3408486,1666328420,261964566,tool0_controller,1.27583071,-0.886630927,-17.59240127,0.055833543,-0.432804343,-0.001415682,,#N/A
2022/10/20/22:00:20.263584,2022/10/20/22:00:20.26,3408487,1666328420,263302324,tool0_controller,-0.635572994,-1.557179399,-16.24272561,-0.076297261,-0.264467388,0.030028556,,#N/A
2022/10/20/22:00:20.265273,2022/10/20/22:00:20.26,3408488,1666328420,264635810,tool0_controller,2.355495716,-2.747065714,-17.19315343,-0.066569266,-0.382895327,0.042720923,,#N/A
2022/10/20/22:00:20.266354,2022/10/20/22:00:20.26,3408489,1666328420,265915927,tool0_controller,-0.396105451,-0.048333167,-13.73939347,-0.043336118,-0.319191305,-0.027719149,,#N/A
2022/10/20/22:00:20.267458,2022/10/20/22:00:20.26,3408490,1666328420,267251977,tool0_controller,0.885517896,0.111799766,-15.17114301,-0.099537882,-0.316534876,-0.053063422,,#N/A
2022/10/20/22:00:20.269190,2022/10/20/22:00:20.26,3408491,1666328420,268582918,tool0_controller,1.410962596,1.093043353,-15.21490697,-0.00523873,-0.385262783,-0.066357129,,#N/A
2022/10/20/22:00:20.270857,2022/10/20/22:00:20.27,3408492,1666328420,270189944,tool0_controller,-0.94337941,1.026580983,-13.53594631,-0.132840078,-0.285268834,-0.04720711,,#N/A
2022/10/20/22:00:20.274037,2022/10/20/22:00:20.27,3408493,1666328420,273350153,tool0_controller,0.800614201,-0.929216258,-16.06757947,-0.169620275,-0.408413316,-0.002234857,,#N/A
2022/10/20/22:00:20.275742,2022/10/20/22:00:20.27,3408494,1666328420,275248508,tool0_controller,0.054488028,0.266167431,-14.57026373,-0.042023199,-0.446769583,-0.01997737,,#N/A
2022/10/20/22:00:20.280110,2022/10/20/22:00:20.28,3408495,1666328420,277191450,tool0_controller,-0.123607224,-0.123079139,-15.44911762,-0.164240494,-0.444629809,0.001786953,,#N/A
2022/10/20/22:00:20.280298,2022/10/20/22:00:20.28,3408496,1666328420,279531685,tool0_controller,-0.21220124,0.430969969,-16.24333582,-0.080216284,-0.486510178,-0.034894504,,#N/A
2022/10/20/22:00:20.282099,2022/10/20/22:00:20.28,3408497,1666328420,281557833,tool0_controller,-0.187533359,2.096331485,-15.15770968,-0.033605607,-0.468310771,-0.074267064,,#N/A
2022/10/20/22:00:20.283754,2022/10/20/22:00:20.28,3408498,1666328420,283087063,tool0_controller,-0.30036297,1.415643485,-17.02445191,0.008234979,-0.54772132,-0.083693378,,#N/A
2022/10/20/22:00:20.284879,2022/10/20/22:00:20.28,3408499,1666328420,284419386,tool0_controller,-2.468023756,2.15269948,-15.73147275,0.091067787,-0.502757134,-0.045262334,,#N/A
2022/10/20/22:00:20.286586,2022/10/20/22:00:20.28,3408500,1666328420,286213846,tool0_controller,-0.655809726,-1.344660643,-16.71370295,-0.103551531,-0.472527111,0.00660719,,#N/A
2022/10/20/22:00:20.288798,2022/10/20/22:00:20.28,3408501,1666328420,288246468,tool0_controller,-2.199456318,-1.810162617,-15.83828717,-0.027552987,-0.454110905,0.032191624,,#N/A
2022/10/20/22:00:20.290464,2022/10/20/22:00:20.29,3408502,1666328420,290202227,tool0_controller,-0.521340202,-0.411874186,-15.72475985,0.105815928,-0.508213792,0.001703247,,#N/A
2022/10/20/22:00:20.292701,2022/10/20/22:00:20.29,3408503,1666328420,292203168,tool0_controller,0.086991453,0.625319614,-16.67121883,0.056477805,-0.485036821,-0.038670659,,#N/A
