,Resolution,4,,,,,,,,,,,
time,Timestamp reduced res,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z,Unique Timestamp,Force.z
2022/10/20/21:26:56.034873,2022/10/20/21:26:56.03,2410274,1666326416,34339682,tool0_controller,-0.145794558,1.662656608,0.498655482,0.192326403,-0.034832855,0.011634489,2022/10/20/21:26:57.03,0.520656693
2022/10/20/21:26:56.036542,2022/10/20/21:26:56.03,2410275,1666326416,36376410,tool0_controller,-0.053751508,1.955636343,0.819509898,0.198248572,-0.02645809,-0.005216821,2022/10/20/21:26:57.04,1.142018316
2022/10/20/21:26:56.038965,2022/10/20/21:26:56.03,2410276,1666326416,38382663,tool0_controller,-0.009275578,1.689219608,0.883629515,0.15515188,-0.005974808,0.0009832,2022/10/20/21:26:57.05,0.691364992
2022/10/20/21:26:56.040669,2022/10/20/21:26:56.04,2410277,1666326416,40435550,tool0_controller,-0.395902191,1.101342704,0.878340374,0.136798567,-0.000815771,0.01613924,2022/10/20/21:26:57.06,1.281557854
2022/10/20/21:26:56.042833,2022/10/20/21:26:56.04,2410278,1666326416,42450086,tool0_controller,-0.801944569,0.258654991,0.846153177,0.136202001,-0.011873962,0.023725347,2022/10/20/21:26:57.07,0.351330698
2022/10/20/21:26:56.044507,2022/10/20/21:26:56.04,2410279,1666326416,44345415,tool0_controller,-0.806130108,0.652046729,0.486384491,0.157616334,-0.033599792,0.027518536,2022/10/20/21:26:57.08,1.723105727
2022/10/20/21:26:56.047625,2022/10/20/21:26:56.04,2410280,1666326416,46983189,tool0_controller,-0.332392937,1.041545321,-0.31577572,0.186700615,-0.041177832,0.015124311,2022/10/20/21:26:57.09,0.900623887
2022/10/20/21:26:56.048709,2022/10/20/21:26:56.04,2410281,1666326416,48385572,tool0_controller,-0.191602276,1.444747907,0.056496635,0.190923576,-0.038640179,0.002671704,2022/10/20/21:26:57.10,0.440014267
2022/10/20/21:26:56.050849,2022/10/20/21:26:56.05,2410282,1666326416,50406338,tool0_controller,-0.154470927,1.641929555,0.921244654,0.161218483,-0.023285834,0.011937756,2022/10/20/21:26:57.11,0.052654662
2022/10/20/21:26:56.052583,2022/10/20/21:26:56.05,2410283,1666326416,52416400,tool0_controller,-0.23041828,1.553273046,1.50279001,0.146446571,-0.005620618,0.022663844,2022/10/20/21:26:57.12,0.439447087
2022/10/20/21:26:56.054750,2022/10/20/21:26:56.05,2410284,1666326416,54362696,tool0_controller,-0.238933676,1.119201156,1.337785932,0.142252696,0.006323254,0.025576969,2022/10/20/21:26:57.13,0.519812151
2022/10/20/21:26:56.056975,2022/10/20/21:26:56.05,2410285,1666326416,56383591,tool0_controller,-0.202858635,0.768983456,0.824072368,0.158976407,-0.016027583,0.014151526,2022/10/20/21:26:57.14,1.15311453
2022/10/20/21:26:56.058640,2022/10/20/21:26:56.05,2410286,1666326416,58444584,tool0_controller,0.076076288,1.367143545,0.375976222,0.174386047,-0.055061259,0.021073365,2022/10/20/21:26:57.15,0.393819317
2022/10/20/21:26:56.060852,2022/10/20/21:26:56.06,2410287,1666326416,60338024,tool0_controller,0.348715367,1.249046337,0.243458846,0.174926372,-0.06274511,0.011129158,2022/10/20/21:26:57.16,0.229371364
2022/10/20/21:26:56.062547,2022/10/20/21:26:56.06,2410288,1666326416,62367397,tool0_controller,0.254353635,1.348559961,0.809596038,0.168644866,-0.03621174,0.010199869,2022/10/20/21:26:57.17,-0.723740709
2022/10/20/21:26:56.064753,2022/10/20/21:26:56.06,2410289,1666326416,64427511,tool0_controller,0.055423802,1.11428634,1.451123893,0.152428846,0.000354945,0.002608765,2022/10/20/21:26:57.18,0.398404261
2022/10/20/21:26:56.067015,2022/10/20/21:26:56.06,2410290,1666326416,66366993,tool0_controller,-0.279578672,1.294652979,1.758424685,0.144804601,0.018831979,0.014402225,2022/10/20/21:26:57.19,-0.417286772
2022/10/20/21:26:56.068697,2022/10/20/21:26:56.06,2410291,1666326416,68363168,tool0_controller,-0.660646988,0.972711692,0.878294534,0.156614696,0.007891696,0.014220633,2022/10/20/21:26:57.20,0.841617292
2022/10/20/21:26:56.070928,2022/10/20/21:26:56.07,2410292,1666326416,70353626,tool0_controller,-0.628483903,1.259481586,0.214666629,0.16694354,-0.041998886,0.021764971,2022/10/20/21:26:57.21,1.472820812
2022/10/20/21:26:56.072614,2022/10/20/21:26:56.07,2410293,1666326416,72360320,tool0_controller,-0.474446025,1.153656323,-0.325569287,0.174093135,-0.070863849,0.015558189,2022/10/20/21:26:57.22,0.543544743
2022/10/20/21:26:56.074832,2022/10/20/21:26:56.07,2410294,1666326416,74424726,tool0_controller,-0.420074572,1.167234507,-0.253785193,0.168707066,-0.06052528,0.022794533,2022/10/20/21:26:57.23,1.345846621
2022/10/20/21:26:56.076537,2022/10/20/21:26:56.07,2410295,1666326416,76370989,tool0_controller,-0.463321316,0.423223078,0.540180717,0.155914769,-0.02375019,0.016923743,2022/10/20/21:26:57.24,0.392618991
2022/10/20/21:26:56.078777,2022/10/20/21:26:56.07,2410296,1666326416,78352706,tool0_controller,-0.419651636,0.551738322,1.161870549,0.147507197,0.00993112,0.025705333,2022/10/20/21:26:57.25,-0.212993725
2022/10/20/21:26:56.082195,2022/10/20/21:26:56.08,2410297,1666326416,80396087,tool0_controller,-0.188937165,1.104166361,1.217776108,0.15910244,0.004686525,0.022581305,2022/10/20/21:26:57.26,1.374821548
2022/10/20/21:26:56.085497,2022/10/20/21:26:56.08,2410298,1666326416,85377197,tool0_controller,0.257629689,1.507818122,0.686653854,0.179271306,-0.02569155,-0.000552447,2022/10/20/21:26:57.27,0.322343621
2022/10/20/21:26:56.089978,2022/10/20/21:26:56.08,2410299,1666326416,89717828,tool0_controller,0.630953257,2.173771086,0.667514173,0.177687059,-0.061675308,-0.007469841,2022/10/20/21:26:57.28,0.518086945
2022/10/20/21:26:56.094431,2022/10/20/21:26:56.09,2410300,1666326416,94031423,tool0_controller,0.351897349,2.046325144,0.718582981,0.179236754,-0.04287187,-0.006435364,2022/10/20/21:26:57.29,-0.107268402
2022/10/20/21:26:56.097787,2022/10/20/21:26:56.09,2410301,1666326416,97556566,tool0_controller,-0.231870228,1.282600936,0.950850743,0.157082938,-0.006946933,0.010598331,2022/10/20/21:26:57.30,0.934922603
2022/10/20/21:26:56.100594,2022/10/20/21:26:56.10,2410302,1666326416,100318676,tool0_controller,-0.697780907,0.345208531,1.168659216,0.142394783,0.008949398,0.026128509,2022/10/20/21:26:57.31,-0.134783785
2022/10/20/21:26:56.103393,2022/10/20/21:26:56.10,2410303,1666326416,103003119,tool0_controller,-0.47755442,0.3692609,1.072760805,0.144595306,-0.015742417,0.042191509,2022/10/20/21:26:57.32,1.155833278
2022/10/20/21:26:56.106203,2022/10/20/21:26:56.10,2410304,1666326416,105687812,tool0_controller,-0.280017258,1.199986251,0.601007946,0.171740896,-0.050358746,0.031207082,2022/10/20/21:26:57.33,1.234917682
2022/10/20/21:26:56.108001,2022/10/20/21:26:56.10,2410305,1666326416,107712983,tool0_controller,-0.148184711,1.848882964,0.490966825,0.186363287,-0.048774572,-0.003976703,2022/10/20/21:26:57.34,-0.17506241
2022/10/20/21:26:56.110150,2022/10/20/21:26:56.11,2410306,1666326416,109510732,tool0_controller,-0.366283558,1.81137552,0.61751346,0.182806298,-0.02868254,-0.008229747,2022/10/20/21:26:57.35,0.267011112
2022/10/20/21:26:56.111843,2022/10/20/21:26:56.11,2410307,1666326416,111292674,tool0_controller,-0.56653197,0.981871419,0.373314881,0.143744895,-0.015190975,0.015505203,2022/10/20/21:26:57.36,0.226304686
2022/10/20/21:26:56.114496,2022/10/20/21:26:56.11,2410308,1666326416,113590676,tool0_controller,-0.314389088,0.60092687,0.627584707,0.10880933,-0.029857464,0.038177295,2022/10/20/21:26:57.37,1.662551874
2022/10/20/21:26:56.116101,2022/10/20/21:26:56.11,2410309,1666326416,115553594,tool0_controller,-0.480981115,0.82898957,1.814451214,0.142764987,-0.026623746,0.018068392,2022/10/20/21:26:57.38,0.115111817
2022/10/20/21:26:56.117188,2022/10/20/21:26:56.11,2410310,1666326416,117037075,tool0_controller,-0.278287697,2.021337145,1.307006195,0.189447247,0.004166571,0.013587546,2022/10/20/21:26:57.39,1.386738732
2022/10/20/21:26:56.118862,2022/10/20/21:26:56.11,2410311,1666326416,118338765,tool0_controller,-0.209102408,1.455436837,-0.62671694,0.205934458,0.000869886,0.011974678,2022/10/20/21:26:57.40,0.118916804
2022/10/20/21:26:56.119991,2022/10/20/21:26:56.11,2410312,1666326416,119630099,tool0_controller,-0.20155384,0.360346254,-0.446372944,0.138770258,-0.054879938,0.03285558,2022/10/20/21:26:57.41,0.511606084
2022/10/20/21:26:56.121115,2022/10/20/21:26:56.12,2410313,1666326416,120938283,tool0_controller,0.066804491,0.385745597,1.250172417,0.106824368,-0.080744039,0.042436977,2022/10/20/21:26:57.42,0.5858316
2022/10/20/21:26:56.122813,2022/10/20/21:26:56.12,2410314,1666326416,122230511,tool0_controller,0.04126369,1.854029439,1.753772105,0.157424993,-0.031775266,0.013187394,2022/10/20/21:26:57.43,1.45528474
2022/10/20/21:26:56.123930,2022/10/20/21:26:56.12,2410315,1666326416,123518508,tool0_controller,0.349695235,2.571805876,0.857292063,0.23613575,0.018687585,-0.026727784,2022/10/20/21:26:57.44,0.448976488
2022/10/20/21:26:56.125066,2022/10/20/21:26:56.12,2410316,1666326416,124810498,tool0_controller,0.211284973,1.874918916,0.604306001,0.200871538,0.026153354,-0.011958627,2022/10/20/21:26:57.45,1.229719536
2022/10/20/21:26:56.126757,2022/10/20/21:26:56.12,2410317,1666326416,126094523,tool0_controller,0.035755535,0.243288729,0.937924811,0.100996603,-0.016754147,0.028172411,2022/10/20/21:26:57.46,0.303913639
2022/10/20/21:26:56.127878,2022/10/20/21:26:56.12,2410318,1666326416,127380824,tool0_controller,-0.778926105,-0.040329981,1.046395333,0.073494828,-0.049010228,0.042038644,2022/10/20/21:26:57.47,1.857179983
2022/10/20/21:26:56.129010,2022/10/20/21:26:56.12,2410319,1666326416,128677136,tool0_controller,-0.272413473,0.537633734,0.392259717,0.167152733,-0.086751907,0.009620338,2022/10/20/21:26:57.48,1.33601179
2022/10/20/21:26:56.130137,2022/10/20/21:26:56.13,2410320,1666326416,129980646,tool0_controller,0.03020413,2.127450645,0.129897521,0.246483142,-0.05967535,0.002624558,2022/10/20/21:26:57.49,1.069550769
2022/10/20/21:26:56.131823,2022/10/20/21:26:56.13,2410321,1666326416,131259493,tool0_controller,-0.131676529,2.039425868,0.531789904,0.207526308,0.001495101,-0.002810191,2022/10/20/21:26:57.50,0.710039078
2022/10/20/21:26:56.132950,2022/10/20/21:26:56.13,2410322,1666326416,132546381,tool0_controller,-0.407552899,1.177055639,1.65989547,0.135520107,0.023657649,0.015872113,2022/10/20/21:26:57.51,1.240324822
2022/10/20/21:26:56.134138,2022/10/20/21:26:56.13,2410323,1666326416,133821095,tool0_controller,-0.716802259,0.552664197,1.646646836,0.097143839,0.004346109,0.027733186,2022/10/20/21:26:57.52,1.326690622
2022/10/20/21:26:56.135776,2022/10/20/21:26:56.13,2410324,1666326416,135101725,tool0_controller,-0.574248962,0.636923941,0.344288839,0.1308299,-0.030344387,0.025319639,2022/10/20/21:26:57.53,0.710070173
2022/10/20/21:26:56.136878,2022/10/20/21:26:56.13,2410325,1666326416,136418683,tool0_controller,-0.20834879,1.217952828,-0.177797853,0.181689965,-0.060788041,0.005703938,2022/10/20/21:26:57.54,1.437013375
2022/10/20/21:26:56.138559,2022/10/20/21:26:56.13,2410326,1666326416,138403334,tool0_controller,0.073588204,2.009469284,0.228091037,0.197406133,-0.065192092,0.010118917,2022/10/20/21:26:57.55,0.47153281
2022/10/20/21:26:56.140839,2022/10/20/21:26:56.14,2410327,1666326416,140458233,tool0_controller,-0.097592906,1.338592591,0.987136423,0.184645631,-0.026108764,-0.000951442,2022/10/20/21:26:57.56,1.158147494
2022/10/20/21:26:56.143041,2022/10/20/21:26:56.14,2410328,1666326416,142404075,tool0_controller,-0.308958663,0.742275819,1.386709382,0.142721979,0.019384754,0.014506098,2022/10/20/21:26:57.57,0.036743035
2022/10/20/21:26:56.144733,2022/10/20/21:26:56.14,2410329,1666326416,144406591,tool0_controller,-0.497402915,0.545155894,1.367600491,0.122817546,0.014923607,0.033433655,2022/10/20/21:26:57.58,1.988518825
2022/10/20/21:26:56.147004,2022/10/20/21:26:56.14,2410330,1666326416,146470876,tool0_controller,-0.155237359,0.998099236,0.718953701,0.149128982,-0.020636683,0.023290503,2022/10/20/21:26:57.59,1.087962428
2022/10/20/21:26:56.148660,2022/10/20/21:26:56.14,2410331,1666326416,148442345,tool0_controller,0.095955651,1.953636473,0.13373166,0.190143358,-0.064793489,0.007564937,2022/10/20/21:26:57.60,1.548177751
2022/10/20/21:26:56.150908,2022/10/20/21:26:56.15,2410332,1666326416,150362012,tool0_controller,0.078073872,2.062890633,0.229741545,0.193891511,-0.061053517,-0.004826008,2022/10/20/21:26:57.61,1.589735405
2022/10/20/21:26:56.152565,2022/10/20/21:26:56.15,2410333,1666326416,152363830,tool0_controller,-0.245183878,1.72626782,1.00341694,0.156782898,-0.026412175,0.014239352,2022/10/20/21:26:57.62,1.10019038
2022/10/20/21:26:56.154785,2022/10/20/21:26:56.15,2410334,1666326416,154415517,tool0_controller,-0.5563064,1.305602762,1.007741801,0.135186044,0.019471441,0.034480198,2022/10/20/21:26:57.63,0.523814274
2022/10/20/21:26:56.157032,2022/10/20/21:26:56.15,2410335,1666326416,156387763,tool0_controller,-0.471597346,1.111734667,1.129608642,0.141513461,0.008676811,0.032915955,2022/10/20/21:26:57.64,1.019845274
2022/10/20/21:26:56.160982,2022/10/20/21:26:56.16,2410336,1666326416,160381878,tool0_controller,-0.42613993,1.510905601,0.373349213,0.169436852,-0.020142483,0.01631274,2022/10/20/21:26:57.65,1.569452455
2022/10/20/21:26:56.164929,2022/10/20/21:26:56.16,2410337,1666326416,164320278,tool0_controller,-0.301511887,1.794164719,-0.011508552,0.190206728,-0.059079708,0.007060408,2022/10/20/21:26:57.66,1.167787326
2022/10/20/21:26:56.167748,2022/10/20/21:26:56.16,2410338,1666326416,167620191,tool0_controller,-0.132068805,1.18147252,-0.076300071,0.169495614,-0.057146009,0.004736566,2022/10/20/21:26:57.67,0.291556467
2022/10/20/21:26:56.170522,2022/10/20/21:26:56.17,2410339,1666326416,170266572,tool0_controller,-0.466017659,1.165396379,0.655975183,0.14257584,-0.028666925,0.024443978,2022/10/20/21:26:57.68,-0.335203649
2022/10/20/21:26:56.173355,2022/10/20/21:26:56.17,2410340,1666326416,172891361,tool0_controller,-0.431601956,0.478758466,0.667362933,0.142476624,0.005125573,0.023385634,2022/10/20/21:26:57.69,1.245477909
2022/10/20/21:26:56.176171,2022/10/20/21:26:56.17,2410341,1666326416,175568505,tool0_controller,-0.081480807,1.140355864,0.945454649,0.162201207,-0.014432273,0.030423153,2022/10/20/21:26:57.70,2.007784186
2022/10/20/21:26:56.179185,2022/10/20/21:26:56.17,2410342,1666326416,178161302,tool0_controller,0.25983067,1.668748388,1.208234686,0.182309438,-0.032813139,0.006866248,2022/10/20/21:26:57.71,0.596312429
2022/10/20/21:26:56.180877,2022/10/20/21:26:56.18,2410343,1666326416,180214292,tool0_controller,0.293263216,2.602953863,1.556137974,0.181027682,-0.020560265,-0.006942758,2022/10/20/21:26:57.72,-1.177478307
2022/10/20/21:26:56.182459,2022/10/20/21:26:56.18,2410344,1666326416,182028789,tool0_controller,-0.019252664,2.130047525,0.895967852,0.164880008,0.00877798,-1.72E-05,2022/10/20/21:26:57.73,-0.022648709
2022/10/20/21:26:56.184115,2022/10/20/21:26:56.18,2410345,1666326416,183867956,tool0_controller,-0.433441406,0.434286009,0.168249981,0.138037084,0.001613148,0.018476165,2022/10/20/21:26:57.74,1.90936397
2022/10/20/21:26:56.186379,2022/10/20/21:26:56.18,2410346,1666326416,185684179,tool0_controller,-0.905218665,-0.462602011,0.0967733,0.114771497,-0.039049552,0.043375917,2022/10/20/21:26:57.75,1.971747078
2022/10/20/21:26:56.188058,2022/10/20/21:26:56.18,2410347,1666326416,187892378,tool0_controller,-0.733400118,0.289274837,0.571101508,0.138297008,-0.066853049,0.053943701,2022/10/20/21:26:57.77,0.830925396
2022/10/20/21:26:56.189723,2022/10/20/21:26:56.18,2410348,1666326416,189224349,tool0_controller,-0.298542641,1.130671,0.144397406,0.195673251,-0.052198153,0.018850951,2022/10/20/21:26:57.78,1.716424538
2022/10/20/21:26:56.190829,2022/10/20/21:26:56.19,2410349,1666326416,190489896,tool0_controller,-0.175867517,2.218751041,0.317234702,0.243071538,-0.030753431,-0.008805448,2022/10/20/21:26:57.79,1.364319491
2022/10/20/21:26:56.191948,2022/10/20/21:26:56.19,2410350,1666326416,191801849,tool0_controller,-0.199931537,1.549946401,0.895954279,0.191530995,-0.006711115,-0.009895027,2022/10/20/21:26:57.80,-0.360649453
2022/10/20/21:26:56.193620,2022/10/20/21:26:56.19,2410351,1666326416,193079436,tool0_controller,-0.317334366,0.818756406,1.450928093,0.10505536,0.020019288,0.020753611,2022/10/20/21:26:57.81,0.884631329
2022/10/20/21:26:56.194747,2022/10/20/21:26:56.19,2410352,1666326416,194353954,tool0_controller,-0.707853992,0.467940739,1.043598759,0.092753402,0.020515749,0.024910933,2022/10/20/21:26:57.82,-0.112933897
2022/10/20/21:26:56.195874,2022/10/20/21:26:56.19,2410353,1666326416,195639169,tool0_controller,-0.406536005,1.296662677,0.178215587,0.158143347,-0.02783464,0.008340526,2022/10/20/21:26:57.83,0.615997939
2022/10/20/21:26:56.197569,2022/10/20/21:26:56.19,2410354,1666326416,196929202,tool0_controller,0.081075929,1.796997554,-0.535453445,0.21058217,-0.071191695,-0.004493143,2022/10/20/21:26:57.84,0.750884388
2022/10/20/21:26:56.198686,2022/10/20/21:26:56.19,2410355,1666326416,198204757,tool0_controller,0.316001104,1.769666908,-0.018260626,0.205621151,-0.081683624,0.005545796,2022/10/20/21:26:57.85,1.511467773
2022/10/20/21:26:56.199821,2022/10/20/21:26:56.19,2410356,1666326416,199481741,tool0_controller,-0.064761472,1.167522865,0.868396515,0.162476422,-0.032319795,0.028518622,2022/10/20/21:26:57.86,-0.317983067
2022/10/20/21:26:56.200955,2022/10/20/21:26:56.20,2410357,1666326416,200822809,tool0_controller,-0.117152931,0.590110655,1.778528409,0.142414828,0.013230122,0.025814422,2022/10/20/21:26:57.87,0.836112971
2022/10/20/21:26:56.202656,2022/10/20/21:26:56.20,2410358,1666326416,202391429,tool0_controller,0.001781821,0.794880447,1.519090816,0.147169985,0.029292002,0.010662864,2022/10/20/21:26:57.88,0.756793237
2022/10/20/21:26:56.204918,2022/10/20/21:26:56.20,2410359,1666326416,204424314,tool0_controller,-0.145588887,1.458193358,1.382071092,0.156698852,0.000960564,0.005350018,2022/10/20/21:26:57.89,0.369582878
2022/10/20/21:26:56.206590,2022/10/20/21:26:56.20,2410360,1666326416,206379497,tool0_controller,-0.115318922,1.56449244,-0.075800305,0.175397915,-0.033170162,0.000370297,2022/10/20/21:26:57.90,0.634205076
2022/10/20/21:26:56.211024,2022/10/20/21:26:56.21,2410361,1666326416,208382723,tool0_controller,-0.027535104,0.916524901,-0.653442862,0.167180989,-0.064792304,-0.001494553,2022/10/20/21:26:57.91,1.215256712
2022/10/20/21:26:56.211094,2022/10/20/21:26:56.21,2410362,1666326416,210673333,tool0_controller,-0.307211402,1.008061521,0.096522536,0.159402416,-0.058468673,0.021343885,2022/10/20/21:26:57.92,0.491242426
2022/10/20/21:26:56.212691,2022/10/20/21:26:56.21,2410363,1666326416,212414854,tool0_controller,-0.461684451,0.57687044,1.095332377,0.151650599,-0.018013314,0.027045576,2022/10/20/21:26:57.93,0.855241404
2022/10/20/21:26:56.214877,2022/10/20/21:26:56.21,2410364,1666326416,214376004,tool0_controller,-0.431814409,0.702998949,1.720404841,0.150448476,0.016761082,0.022738402,2022/10/20/21:26:57.94,0.443097676
2022/10/20/21:26:56.216537,2022/10/20/21:26:56.21,2410365,1666326416,216370504,tool0_controller,-0.403837854,1.020948625,1.265470522,0.165877205,0.020787155,0.011211753,2022/10/20/21:26:57.95,-0.643907926
2022/10/20/21:26:56.218820,2022/10/20/21:26:56.21,2410366,1666326416,218387617,tool0_controller,-0.437436179,1.355374993,0.964586071,0.156045429,-0.013055463,0.011086554,2022/10/20/21:26:57.96,0.987170205
2022/10/20/21:26:56.220995,2022/10/20/21:26:56.22,2410367,1666326416,220445540,tool0_controller,-0.589287372,1.287289501,-0.046194092,0.15798475,-0.039279739,0.009235444,2022/10/20/21:26:57.97,1.104957871
2022/10/20/21:26:56.222655,2022/10/20/21:26:56.22,2410368,1666326416,222388872,tool0_controller,-0.557491619,1.142702618,-0.472679698,0.166762446,-0.068632193,0.015026716,2022/10/20/21:26:57.98,0.730896071
2022/10/20/21:26:56.224892,2022/10/20/21:26:56.22,2410369,1666326416,224383299,tool0_controller,-0.099096061,0.818006522,-0.069827755,0.157839851,-0.064509428,0.023049028,2022/10/20/21:26:57.99,0.852088119
2022/10/20/21:26:56.226576,2022/10/20/21:26:56.22,2410370,1666326416,226400459,tool0_controller,0.069214329,0.775805364,1.179298788,0.15588396,-0.027488576,0.027613619,2022/10/20/21:26:58.00,0.470319975
