time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z,,,,,,,,,,,
2022/11/02/21:16:40.321749,7026295,1667449000,321542835,tool0_controller,-0.055503781,0.495215944,0.774216455,-0.011715669,-0.021465837,0.005821051,,,,,,,,,,,
2022/11/02/21:16:40.323928,7026296,1667449000,323539387,tool0_controller,-0.057538717,0.643388782,0.583421367,-0.011975914,-0.030478019,0.013543727,,,,,,,,,,,
2022/11/02/21:16:40.328675,7026297,1667449000,325572207,tool0_controller,-0.054269891,0.539139106,0.764209883,-0.009096643,-0.03080286,0.007075941,,,,,,,,,,,
2022/11/02/21:16:40.329205,7026298,1667449000,328733659,tool0_controller,-0.086623167,0.692461383,0.609386664,-0.007017939,-0.0140896,0.013380912,,,,,,,,,,,
2022/11/02/21:16:40.332039,7026299,1667449000,331437051,tool0_controller,-0.125794215,0.517157002,0.818254326,-0.010336711,-0.017875194,0.005034427,,,,,,,,,,,
2022/11/02/21:16:40.334292,7026300,1667449000,333997877,tool0_controller,-0.075908959,0.660305424,0.992964103,-0.014660172,-0.021550323,0.003445917,,,,,,,,,,,
2022/11/02/21:16:40.337070,7026301,1667449000,336526660,tool0_controller,-0.10271335,0.821158518,0.541650615,-0.013740383,-0.017120888,0.009516659,,,,,,,,,,,
2022/11/02/21:16:40.339865,7026302,1667449000,339599107,tool0_controller,-0.084403398,0.704852894,0.600473338,-0.00372161,-0.024624026,0.008312948,,,,,,,,,,,
2022/11/02/21:16:40.341486,7026303,1667449000,341302855,tool0_controller,0.017514996,0.734606075,0.967015152,-0.013896643,-0.031000188,0.009387199,,,,,,,,,,,
2022/11/02/21:16:40.343169,7026304,1667449000,342951709,tool0_controller,0.128902687,0.36174025,1.07148419,-0.009951417,-0.027079653,0.005985993,,,,,,,,,,,
2022/11/02/21:16:40.344860,7026305,1667449000,344621702,tool0_controller,0.14869728,0.346777485,1.045689909,-0.010467935,-0.011871368,0.005472494,,,,,,,,,,,
2022/11/02/21:16:40.346534,7026306,1667449000,346276510,tool0_controller,0.056763715,0.538404424,1.081574447,-0.001463011,-0.006566498,0.007867899,,,,,,,,,,,
2022/11/02/21:16:40.351324,7026307,1667449000,347934337,tool0_controller,0.059926844,0.894830054,0.959042578,-0.010041794,-0.020968847,0.013833533,,,,,,,,,,,
2022/11/02/21:16:40.351381,7026308,1667449000,349778707,tool0_controller,0.10161625,0.654912803,0.647980401,-0.010088642,-0.033272109,0.0094401,,,,,,,,,,,
2022/11/02/21:16:40.351575,7026309,1667449000,351057454,tool0_controller,0.104632529,0.691264179,0.325717693,-0.009505385,-0.027523815,0.008506057,,,,,,,,,,,
2022/11/02/21:16:40.353287,7026310,1667449000,352591015,tool0_controller,0.01379751,0.942749367,0.644154623,-0.007396576,-0.0261235,0.015994838,,,,,,,,,,,
2022/11/02/21:16:40.356408,7026311,1667449000,354515243,tool0_controller,-0.143172816,0.828155012,0.732503287,-0.004852648,-0.014740472,0.009055289,,,,,,,,,,,
2022/11/02/21:16:40.356957,7026312,1667449000,356312937,tool0_controller,-0.167799365,0.740026751,1.016878165,-0.011562501,-0.018578341,0.005341528,,,,,,,,,,,
2022/11/02/21:16:40.358035,7026313,1667449000,357812452,tool0_controller,-0.127666824,1.114413826,0.939974145,-0.013251736,-0.021862618,0.012607002,,,,,,,,,,,
2022/11/02/21:16:40.359774,7026314,1667449000,359515601,tool0_controller,-0.146976472,1.034899253,0.563681291,-0.006210877,-0.022864578,0.00949301,,,,,,,,,,,
2022/11/02/21:16:40.361958,7026315,1667449000,361501522,tool0_controller,-0.219799303,0.771079156,0.455659898,-0.014292196,-0.022263192,0.010134159,,,,,,,,,,,
2022/11/02/21:16:40.364184,7026316,1667449000,363527791,tool0_controller,-0.033652659,0.668790763,0.946437208,-0.010073353,-0.029795355,0.014763085,,,,,,,,,,,
2022/11/02/21:16:40.365880,7026317,1667449000,365557109,tool0_controller,-0.053640981,0.420560753,0.828862674,-0.01179856,-0.016167341,0.013803978,,,,,,,,,,,
2022/11/02/21:16:40.368100,7026318,1667449000,367571403,tool0_controller,0.111688414,0.474671575,0.904192687,-0.013123097,-0.009731373,0.011623952,,,,,,,,,,,
2022/11/02/21:16:40.369720,7026319,1667449000,369541439,tool0_controller,0.050312691,0.424251734,1.149321459,-0.018608758,-0.016025319,0.009061128,,,,,,,,,,,
2022/11/02/21:16:40.373365,7026320,1667449000,371530753,tool0_controller,-0.054529214,0.358901025,0.900634078,-0.016875228,-0.016504929,0.008880141,,,,,,,,,,,
2022/11/02/21:16:40.377755,7026321,1667449000,377165450,tool0_controller,-0.171536893,0.449152388,0.874220635,-0.014631398,-0.02281797,0.011644442,,,,,,,,,,,
2022/11/02/21:16:40.381672,7026322,1667449000,380954049,tool0_controller,-0.173798889,0.784643128,0.832656048,-0.012129488,-0.02457247,0.015058726,,,,,,,,,,,
2022/11/02/21:16:40.385527,7026323,1667449000,385027258,tool0_controller,-0.197503579,0.701686561,0.997407899,-0.010876686,-0.025440836,0.010778314,,,,,,,,,,,
2022/11/02/21:16:40.389744,7026324,1667449000,389065608,tool0_controller,-0.126772743,0.725155213,0.938555088,-0.007691409,-0.014181058,0.007625034,,,,,,,,,,,
2022/11/02/21:16:40.391921,7026325,1667449000,391296191,tool0_controller,-0.160605576,0.603113031,0.993732972,-0.007256636,-0.016141093,0.000158487,,,,,,,,,,,
2022/11/02/21:16:40.393615,7026326,1667449000,393322445,tool0_controller,-0.042705847,0.736197252,0.994405134,-0.012637332,-0.021682879,0.01081372,,,,,,,,,,,
2022/11/02/21:16:40.395835,7026327,1667449000,395327796,tool0_controller,-0.086481983,0.264312541,0.76472523,-0.005247288,-0.015405381,-0.001401181,,,,,,,,,,,
2022/11/02/21:16:40.397541,7026328,1667449000,397323840,tool0_controller,-0.083088744,0.606329144,0.768899991,-0.005082779,-0.023217077,0.006613458,,,,,,,,,,,
2022/11/02/21:16:40.399781,7026329,1667449000,399270144,tool0_controller,-0.15590912,0.7335274,0.924227085,-0.00514073,-0.025293,0.002955732,,,,,,,,,,,
2022/11/02/21:16:40.400891,7026330,1667449000,400683533,tool0_controller,-0.029236054,0.65567871,0.854240311,-0.012501017,-0.025089647,0.008067137,,,,,,,,,,,
2022/11/02/21:16:40.402567,7026331,1667449000,401990626,tool0_controller,0.067264824,0.546191465,0.64267662,-0.009982624,-0.021144504,0.012147232,,,,,,,,,,,
2022/11/02/21:16:40.407840,7026332,1667449000,403395106,tool0_controller,0.129299016,0.482807083,1.106493643,-0.010803235,-0.024265506,0.00939692,,,,,,,,,,,
2022/11/02/21:16:40.407848,7026333,1667449000,405066992,tool0_controller,-0.007030959,0.735332073,0.99747995,-0.002329333,-0.014837475,0.009368895,,,,,,,,,,,
2022/11/02/21:16:40.407860,7026334,1667449000,406784776,tool0_controller,0.08278734,0.522524705,0.927849259,-0.014010805,-0.024367615,0.004896475,,,,,,,,,,,
2022/11/02/21:16:40.408877,7026335,1667449000,408386076,tool0_controller,0.126474934,0.622506217,0.851036537,-0.018313221,-0.027938941,0.008318242,,,,,,,,,,,
2022/11/02/21:16:40.410610,7026336,1667449000,409982705,tool0_controller,0.192955041,0.510313477,0.533654465,-0.009329772,-0.023415604,0.007192499,,,,,,,,,,,
2022/11/02/21:16:40.412208,7026337,1667449000,411552499,tool0_controller,0.000682321,0.542462117,0.742312223,-0.009574893,-0.023360342,0.006985494,,,,,,,,,,,
2022/11/02/21:16:40.413946,7026338,1667449000,413205219,tool0_controller,-0.060633531,0.810659169,0.712222706,-0.006841362,-0.01469966,0.009615615,,,,,,,,,,,
2022/11/02/21:16:40.415132,7026339,1667449000,414773550,tool0_controller,0.15966801,1.039266716,0.873614091,-0.011842774,-0.016763658,0.012897125,,,,,,,,,,,
2022/11/02/21:16:40.416759,7026340,1667449000,416071922,tool0_controller,0.011592898,0.473109061,0.573002402,-0.01049686,-0.01774966,0.001073193,,,,,,,,,,,
2022/11/02/21:16:40.417898,7026341,1667449000,417525548,tool0_controller,-0.010201294,0.623582988,0.899371997,-0.009455204,-0.033096786,0.003818237,,,,,,,,,,,
2022/11/02/21:16:40.424436,7026342,1667449000,419708438,tool0_controller,-0.033354813,0.915320852,0.444709592,-0.00773769,-0.020397088,0.015781384,,,,,,,,,,,
2022/11/02/21:16:40.424939,7026343,1667449000,424462433,tool0_controller,-0.108064504,0.106081156,1.02393569,-0.012947236,-0.019291448,-0.001554041,,,,,,,,,,,
2022/11/02/21:16:40.427639,7026344,1667449000,427136484,tool0_controller,-0.056291077,0.477845359,1.121807629,-0.013608959,-0.019837654,0.007519525,,,,,,,,,,,
2022/11/02/21:16:40.428758,7026345,1667449000,428431351,tool0_controller,0.046415739,0.282748216,1.056460109,-0.01261608,-0.025327504,0.004664683,,,,,,,,,,,
2022/11/02/21:16:40.429887,7026346,1667449000,429714699,tool0_controller,-0.01154775,0.54931799,0.846463841,-0.006825983,-0.021013462,0.0093102,,,,,,,,,,,
2022/11/02/21:16:40.431675,7026347,1667449000,431243824,tool0_controller,0.161151051,0.456381049,1.070355395,-0.016494486,-0.02538591,0.014228076,,,,,,,,,,,
2022/11/02/21:16:40.433297,7026348,1667449000,432634933,tool0_controller,0.078647608,0.373463895,0.993618827,-0.013655488,-0.023328619,0.012311618,,,,,,,,,,,
2022/11/02/21:16:40.434441,7026349,1667449000,434049256,tool0_controller,0.09726012,0.747677863,0.748119253,-0.013101121,-0.017819173,0.018150054,,,,,,,,,,,
2022/11/02/21:16:40.438393,7026350,1667449000,435798495,tool0_controller,0.049539922,0.625935319,0.801983297,-0.014467886,-0.015743783,0.006400753,,,,,,,,,,,
2022/11/02/21:16:40.438422,7026351,1667449000,437539011,tool0_controller,0.057592537,0.867143457,0.847993513,-0.007161458,-0.020440578,0.012849157,,,,,,,,,,,
2022/11/02/21:16:40.439468,7026352,1667449000,439122014,tool0_controller,-0.029633092,0.480118816,0.544613016,-0.00748895,-0.018140354,0.005196491,,,,,,,,,,,
2022/11/02/21:16:40.441174,7026353,1667449000,440486654,tool0_controller,0.063761626,0.681445714,0.854998323,-0.003819206,-0.029075366,0.009948276,,,,,,,,,,,
2022/11/02/21:16:40.442242,7026354,1667449000,441819253,tool0_controller,0.103906069,0.547911185,0.739100275,-0.006800023,-0.023346157,0.00250599,,,,,,,,,,,
2022/11/02/21:16:40.443948,7026355,1667449000,443515437,tool0_controller,0.059985695,0.558977247,0.81859755,-0.006601031,-0.020616004,0.001231637,,,,,,,,,,,
2022/11/02/21:16:40.446007,7026356,1667449000,445520042,tool0_controller,-0.043918551,0.68216696,0.677191712,-0.014462139,-0.016151462,0.003613975,,,,,,,,,,,
2022/11/02/21:16:40.448246,7026357,1667449000,447522459,tool0_controller,-0.041805771,0.367161628,0.620492967,-0.009559806,-0.015203987,0.001418881,,,,,,,,,,,
2022/11/02/21:16:40.449990,7026358,1667449000,449500237,tool0_controller,-0.055514315,0.584039452,0.556253378,-0.013437708,-0.022523675,0.009028971,,,,,,,,,,,
2022/11/02/21:16:40.456359,7026359,1667449000,451527797,tool0_controller,-0.040135517,0.804307073,0.720675174,-0.007322178,-0.024693621,0.013817349,,,,,,,,,,,
2022/11/02/21:16:40.456372,7026360,1667449000,453532887,tool0_controller,0.116227622,0.561721185,0.715366031,-0.011874707,-0.020292025,0.009450222,,,,,,,,,,,
2022/11/02/21:16:40.459604,7026361,1667449000,458984775,tool0_controller,-0.039858741,0.738816604,0.713730778,-0.008904622,-0.018287323,0.011271339,,,,,,,,,,,
2022/11/02/21:16:40.463450,7026362,1667449000,462858130,tool0_controller,0.036004564,0.729859169,0.861295939,-0.014298765,-0.0197203,0.010174997,,,,,,,,,,,
2022/11/02/21:16:40.466737,7026363,1667449000,466534618,tool0_controller,0.002181955,0.445619102,0.67756669,-0.008551627,-0.016811675,0.005831593,,,,,,,,,,,
2022/11/02/21:16:40.470651,7026364,1667449000,470041158,tool0_controller,-0.079249879,0.726658118,0.777439738,-0.011943551,-0.020189401,0.012937709,,,,,,,,,,,
2022/11/02/21:16:40.472888,7026365,1667449000,472600953,tool0_controller,-0.084614537,0.876279644,0.908388143,-0.012109349,-0.024484652,0.020431061,,,,,,,,,,,
2022/11/02/21:16:40.475803,7026366,1667449000,475515971,tool0_controller,0.046691895,0.682124217,0.84995787,-0.007397238,-0.019509318,0.009821637,,,,,,,,,,,
2022/11/02/21:16:40.478564,7026367,1667449000,477996720,tool0_controller,-0.081713371,0.773413452,1.008695511,-0.000698621,-0.019092242,0.012580241,,,,,,,,,,,
2022/11/02/21:16:40.481838,7026368,1667449000,480214279,tool0_controller,-0.203180853,0.805841859,0.787443557,-0.008969435,-0.013701408,0.01322969,,,,,,,,,,,
2022/11/02/21:16:40.482479,7026369,1667449000,482211716,tool0_controller,0.215844073,0.496055977,0.640980525,-0.007477381,-0.014975219,0.009232829,,,,,,,,,,,
2022/11/02/21:16:40.484675,7026370,1667449000,484129577,tool0_controller,0.061131961,0.789534953,0.986381904,-0.021041807,-0.031506121,0.010925352,,,,,,,,,,,
2022/11/02/21:16:40.489090,7026371,1667449000,486157254,tool0_controller,0.110218922,0.792953623,0.856857618,-0.003182574,-0.023443363,0.005746167,,,,,,,,,,,
2022/11/02/21:16:40.490748,7026372,1667449000,490021531,tool0_controller,-0.144889235,0.315871693,0.519122377,-0.017964649,-0.00533918,0.006897169,,,,,,,,,,,
2022/11/02/21:16:40.491925,7026373,1667449000,491325981,tool0_controller,0.01809038,0.562899518,0.718314465,-0.018444075,-0.01371233,0.011506912,,,,,,,,,,,
2022/11/02/21:16:40.493045,7026374,1667449000,492622011,tool0_controller,0.106789386,0.513166362,0.70546601,-0.001966591,-0.022158186,0.004397888,,,,,,,,,,,
2022/11/02/21:16:40.494169,7026375,1667449000,493868482,tool0_controller,-0.054531934,0.843204834,0.640180278,-0.002772498,-0.019697592,0.006268586,,,,,,,,,,,
2022/11/02/21:16:40.495260,7026376,1667449000,495123877,tool0_controller,-0.014557852,0.675505148,0.7258098,-0.007205674,-0.025484281,0.013918463,,,,,,,,,,,
2022/11/02/21:16:40.496974,7026377,1667449000,496595946,tool0_controller,0.000865998,0.175842293,0.874247043,-0.008925536,-0.029289102,0.008748641,,,,,,,,,,,
2022/11/02/21:16:40.498626,7026378,1667449000,497954609,tool0_controller,-0.097597507,0.418487782,0.534358835,-0.006072671,-0.014546264,0.012829809,,,,,,,,,,,
2022/11/02/21:16:40.499832,7026379,1667449000,499340420,tool0_controller,-0.131550252,0.973629775,0.734501725,-0.012616148,-0.016241259,0.012469396,,,,,,,,,,,
2022/11/02/21:16:40.501480,7026380,1667449000,500914485,tool0_controller,-0.053342566,0.640837647,0.456060661,-0.00381587,-0.010446317,-0.001929807,,,,,,,,,,,
2022/11/02/21:16:40.504278,7026381,1667449000,502435886,tool0_controller,0.048732457,0.871315757,0.404948042,-0.00618367,-0.016871264,0.007852875,,,,,,,,,,,
2022/11/02/21:16:40.505751,7026382,1667449000,504209235,tool0_controller,0.041990557,0.841924251,0.536486217,-0.015303635,-0.022147787,0.018268347,,,,,,,,,,,
2022/11/02/21:16:40.508973,7026383,1667449000,505977630,tool0_controller,-0.074673266,0.888102516,0.740149673,-0.008785792,-0.018438564,0.017842358,,,,,,,,,,,
2022/11/02/21:16:40.508993,7026384,1667449000,507701042,tool0_controller,-0.113001519,0.751994566,0.946712342,-0.004019415,-0.019971499,0.01043329,,,,,,,,,,,
2022/11/02/21:16:40.511868,7026385,1667449000,509443530,tool0_controller,-0.08244003,0.690216852,0.666182734,-0.00664904,-0.01330758,0.007448031,,,,,,,,,,,
2022/11/02/21:16:40.513524,7026386,1667449000,512897627,tool0_controller,-0.075757303,0.837275082,0.798896766,-0.012809735,-0.022605319,0.0151575,,,,,,,,,,,
2022/11/02/21:16:40.517540,7026387,1667449000,514607777,tool0_controller,-0.005607691,0.235530356,0.846742124,-0.010121798,-0.012278837,0.003309466,,,,,,,,,,,
2022/11/02/21:16:40.517556,7026388,1667449000,516535197,tool0_controller,-0.00581003,0.808818009,0.846087353,-0.013158622,-0.013782939,0.012680878,,,,,,,,,,,
2022/11/02/21:16:40.518584,7026389,1667449000,518292721,tool0_controller,0.235393416,0.741135612,0.617067187,-0.010473839,-0.014621715,0.01488585,,,,,,,,,,,
2022/11/02/21:16:40.520247,7026390,1667449000,519793070,tool0_controller,0.288567886,0.515601806,0.676778808,-0.014037852,-0.013423724,0.006891636,,,,,,,,,,,
2022/11/02/21:16:40.521342,7026391,1667449000,521180371,tool0_controller,0.092513218,0.74353353,0.978764171,-0.006709982,-0.020187233,0.015334806,,,,,,,,,,,
2022/11/02/21:16:40.522984,7026392,1667449000,522527877,tool0_controller,0.119355665,0.662846575,1.203759226,-0.012556326,-0.028725813,0.013542037,,,,,,,,,,,
2022/11/02/21:16:40.524118,7026393,1667449000,523821236,tool0_controller,0.066030909,0.681752452,0.813663758,-0.014205861,-0.02062316,0.006910777,,,,,,,,,,,
2022/11/02/21:16:40.525774,7026394,1667449000,525539740,tool0_controller,0.013462491,0.990397095,0.656436222,-0.009411513,-0.015333213,0.012445956,,,,,,,,,,,
2022/11/02/21:16:40.530567,7026395,1667449000,529837328,tool0_controller,-0.033656317,0.611177371,0.441026401,-0.0062299,-0.006845279,0.001545487,,,,,,,,,,,
2022/11/02/21:16:40.531565,7026396,1667449000,531430174,tool0_controller,0.047973752,0.800770429,1.092320267,-0.006788246,-0.021300328,0.007228846,,,,,,,,,,,
2022/11/02/21:16:40.533228,7026397,1667449000,533006209,tool0_controller,-0.035968371,0.747695084,0.560291717,-0.008417463,-0.013693754,0.015918024,,,,,,,,,,,
2022/11/02/21:16:40.534909,7026398,1667449000,534291475,tool0_controller,-0.024817164,0.754363057,0.880361109,-0.010672807,-0.023689584,0.011434415,,,,,,,,,,,
2022/11/02/21:16:40.536043,7026399,1667449000,535584686,tool0_controller,-0.024670611,0.511706146,0.687282964,-0.007404099,-0.021612659,0.007721684,,,,,,,,,,,
2022/11/02/21:16:40.537750,7026400,1667449000,537480258,tool0_controller,0.082379021,0.66915429,0.859301344,-0.002387669,-0.023724281,0.007767949,,,,,,,,,,,
2022/11/02/21:16:40.540677,7026401,1667449000,540353852,tool0_controller,0.167129038,0.422042075,0.757712144,-0.012958912,-0.020330087,0.007569627,,,,,,,,,,,
2022/11/02/21:16:40.542413,7026402,1667449000,541797127,tool0_controller,0.203859935,0.655157096,0.800953149,-0.015590859,-0.016965503,0.013178068,,,,,,,,,,,
2022/11/02/21:16:40.544048,7026403,1667449000,543556180,tool0_controller,0.055382675,0.597543391,0.840424635,-0.007065305,-0.018544968,0.013043412,,,,,,,,,,,
2022/11/02/21:16:40.546189,7026404,1667449000,545535128,tool0_controller,0.181096641,0.27106634,0.367241567,-0.007631718,-0.011208266,0.002897083,,,,,,,,,,,
2022/11/02/21:16:40.547873,7026405,1667449000,547568116,tool0_controller,0.088155712,0.58469706,0.55509087,-0.007393531,-0.017428587,0.00366516,,,,,,,,,,,
2022/11/02/21:16:40.550082,7026406,1667449000,549559525,tool0_controller,-0.007027998,0.537420528,0.772528903,-0.008815519,-0.024291924,0.001694642,,,,,,,,,,,
2022/11/02/21:16:40.553992,7026407,1667449000,553884352,tool0_controller,0.149092186,0.967650232,0.898081732,-0.012810761,-0.024882449,0.008377236,,,,,,,,,,,
2022/11/02/21:16:40.557313,7026408,1667449000,557177273,tool0_controller,0.07570222,0.721816493,0.741273096,-0.003857774,-0.016398982,0.0054095,,,,,,,,,,,
2022/11/02/21:16:40.561810,7026409,1667449000,561232382,tool0_controller,-0.055019676,0.780751949,0.988521878,-0.012064429,-0.022326429,0.012269913,,,,,,,,,,,
2022/11/02/21:16:40.564006,7026410,1667449000,563471093,tool0_controller,-0.045680567,0.724783532,0.814851407,-0.003786866,-0.022127026,0.012149561,,,,,,,,,,,
2022/11/02/21:16:40.565674,7026411,1667449000,565557565,tool0_controller,0.064238729,0.682264891,0.641994564,-0.004864961,-0.0235672,0.008215012,,,,,,,,,,,
2022/11/02/21:16:40.569006,7026412,1667449000,568384709,tool0_controller,0.084774634,0.42438622,0.877623431,-0.005175516,-0.026409465,0.006728083,,,,,,,,,,,
2022/11/02/21:16:40.571868,7026413,1667449000,571157203,tool0_controller,0.193743014,0.486233235,1.011279069,-0.008736461,-0.016399623,0.009827126,,,,,,,,,,,
2022/11/02/21:16:40.573524,7026414,1667449000,572961716,tool0_controller,0.185140494,0.517725741,1.127935365,-0.009158414,-0.011644462,0.012146596,,,,,,,,,,,
2022/11/02/21:16:40.575246,7026415,1667449000,574820640,tool0_controller,0.208760131,0.397186199,0.958027739,-0.014661637,-0.012426975,0.0089346,,,,,,,,,,,
2022/11/02/21:16:40.579245,7026416,1667449000,576452649,tool0_controller,0.141130837,0.429296329,1.006337564,-0.014312145,-0.025540544,0.007598878,,,,,,,,,,,
2022/11/02/21:16:40.579329,7026417,1667449000,578297647,tool0_controller,0.143959037,0.408557119,0.669030318,-0.001700637,-0.027241652,0.006759826,,,,,,,,,,,
2022/11/02/21:16:40.580337,7026418,1667449000,580081866,tool0_controller,0.173169363,0.185593966,0.613796741,-0.013825833,-0.018928112,0.004963007,,,,,,,,,,,
2022/11/02/21:16:40.581911,7026419,1667449000,581582317,tool0_controller,0.055818233,0.411017124,0.73421014,-0.010678314,-0.013620205,0.00427505,,,,,,,,,,,
2022/11/02/21:16:40.583037,7026420,1667449000,582913400,tool0_controller,0.082001799,0.809563352,1.230096686,-0.015302412,-0.026401562,0.007136703,,,,,,,,,,,
2022/11/02/21:16:40.584758,7026421,1667449000,584206267,tool0_controller,0.068417455,0.72866377,1.081553043,-0.013618636,-0.026982923,0.003557813,,,,,,,,,,,
2022/11/02/21:16:40.585865,7026422,1667449000,585557287,tool0_controller,-0.011399176,0.813471577,0.733428872,-0.004846986,-0.021263126,0.010423847,,,,,,,,,,,
2022/11/02/21:16:40.587057,7026423,1667449000,586850379,tool0_controller,-0.175330178,0.76341484,0.814563774,-0.007085643,-0.025378749,0.013405233,,,,,,,,,,,
2022/11/02/21:16:40.588771,7026424,1667449000,588156808,tool0_controller,0.171196414,0.824776264,0.942341696,-0.011706566,-0.033440848,0.015452269,,,,,,,,,,,
